記号,銘柄,株価,PER,予想PER,EPS,ROE,利益率,配当利回り,PBR,ROA,RSI,MA50,FCFマージン,粗利率,アクルーアル,MACD_GC,MACD_DC,次回決算日,決算猶予日数,出来高,平均出来高50日,200日MA,20日高値,配当日,52週高値,52週下落率,静寂後急増,BBスクイーズ,RSIダイバージェンス
MOS,Mosaic Company (The),21.000499725341797,150.00357,11.031123,0.14,0.0059399996,0.0036199999,4.15,0.5654872,0.02,39.760084566552706,22.252894020080568,-0.04435631077627692,0.15780259533370947,-0.011605344749408704,0,0,2026/08/04,28,3462004,9376258.08,25.693460760116576,22.899999618530273,2026/05/21,38.23,0.45068010135124775,0,0,1
MSI,"Motorola Solutions, Inc.",428.7349853515625,34.603306,23.150812,12.39,0.99289,0.1761,1.14,28.009079,0.11216,63.51007321992779,410.6830780029297,0.2201677794898134,0.5166067454203047,-0.035226159162411674,0,0,2026/07/30,23,369649,1177194.98,417.44299087524416,428.7349853515625,2026/06/17,492.22,0.12897691001673545,0,0,0
MSCI,MSCI Inc.,613.6400146484375,35.065144,27.161757,17.5,0.0,0.40737998,1.34,-16.125929,0.20547001,50.8961729127203,591.5747473144531,0.46533867566938986,0.8244143566720764,-0.06771482267562116,0,0,2026/07/21,14,186469,671819.38,566.6643505859375,614.0399780273438,2026/05/15,644.68,0.04814789562505809,0,0,0
NDAQ,"Nasdaq, Inc.",86.3499984741211,26.009037,19.457577,3.32,0.162,0.35283002,1.33,4.052659,0.055549998,41.19413897585639,87.52798645019531,0.24074074074074073,0.4222948438634713,-0.015038804624351915,0,0,2026/07/23,16,1115659,3895035.18,88.42912242889405,91.04000091552734,2026/06/12,101.79,0.15168485633047363,0,0,0
NTAP,"NetApp, Inc.",167.50999450683594,26.379526,17.01694,6.35,1.06734,0.18426001,1.27,24.301464,0.09824,57.24838286181462,142.1427995300293,0.2698916967509025,0.7074368231046931,-0.07362248696947134,0,0,-,-40,1723091,3269295.82,116.12012805938721,170.30999755859375,2026/07/10,192.83,0.131307397672375,0,0,0
NFLX,"Netflix, Inc.",76.8550033569336,24.791937,19.989702,3.1,0.48494998,0.28521,0.0,10.401273,0.15402001,40.61221399435523,83.45549942016602,0.20939391943471883,0.48486575802475956,0.014963543082267057,0,0,2026/07/16,9,17310775,39869859.5,95.65259990692138,82.63999938964844,-,129.325,0.40572199221392924,0,0,0
NEM,Newmont Corporation,95.6500015258789,12.405967,8.63,7.71,0.25832,0.3387,1.06,2.9385562,0.14887,32.743950763004804,105.8570718383789,0.32198156072169043,0.5321363977237638,-0.056879256315540694,0,0,2026/07/23,16,3579851,8165331.02,103.12713394165038,108.44000244140625,2026/05/27,134.88,0.2908511156147768,0,0,0
NWSA,News Corporation,27.05500030517578,34.246834,20.953701,0.79,0.06524,0.1292,0.75,1.7341838,0.04113,61.980554807905705,26.164700088500975,0.0675579744439186,0.0,0.01302889576883385,0,0,2026/08/04,28,946254,5516557.08,25.831096563339234,27.200000762939453,2026/03/11,31.61,0.14409995871003536,0,0,0
NWS,News Corporation,30.540000915527344,38.65823,23.652782,0.79,0.06524,0.1292,0.67,1.9575669,0.04113,59.670168904678924,29.934399948120117,0.0675579744439186,0.0,0.01302889576883385,0,0,2026/08/04,28,755220,1686816.4,29.41581075668335,31.059999465942383,2026/03/11,35.58,0.1416525880964771,0,0,0
NEE,"NextEra Energy, Inc.",88.63999938964844,22.497461,20.142662,3.94,0.10325,0.29369,2.85,3.3473055,0.02412,61.20996682837298,89.14116226196289,0.11713847949803007,0.6226834962790019,-0.026560612257369984,0,0,2026/07/22,15,5077546,11842594.92,85.72779201507568,88.66000366210938,2026/06/05,98.75,0.10237975301621835,0,0,0
NKE,"Nike, Inc.",43.0098991394043,20.480906,18.10044,2.1,0.22138001,0.066989996,3.78,4.2898364,0.06329,40.68050334067047,43.75659782409668,0.0,0.0,0.0,0,0,2026/09/29,84,7168859,24006153.18,56.67882707595825,45.959999084472656,2026/06/01,80.17,0.4635162886440776,0,0,1
NI,NiSource Inc,47.56999969482422,23.666666,21.143349,2.01,0.091120005,0.14097999,2.55,2.3610282,0.033859998,50.57470306788924,47.21197868347168,-0.11950859654933606,0.503989641986089,-0.039956830559947795,0,0,2026/08/05,29,972387,4650279.74,44.518500003814694,49.08000183105469,2026/07/31,49.21,0.033326565843848445,0,0,0
NDSN,Nordson Corporation,286.4100036621094,30.566704,23.039814,9.37,0.1714,0.18188,1.12,4.9834704,0.079239994,45.40391611684446,286.3837634277344,0.2368155885670564,0.5515604005749928,-0.03966097530434642,0,0,2026/08/19,43,75478,409437.56,261.6449634552002,304.6400146484375,2026/06/18,307.74,0.06931174477770402,0,0,0
NSC,Norfolk Southern Corporation,321.4700012207031,27.059765,23.552814,11.88,0.17615,0.21912001,1.68,4.568477,0.05888,63.709878841992065,312.48497802734374,0.1770935960591133,0.3634646962233169,-0.032894155097709786,0,0,2026/07/23,16,181540,1149326.8,296.50255401611327,322.7099914550781,2026/05/08,326.0,0.013895701776984279,0,0,1
NTRS,Northern Trust Corporation,180.38999938964844,18.889006,14.784853,9.55,0.14462,0.22364001,1.77,2.7581725,0.01101,64.83557414024025,168.59122985839844,0.5885560941828255,0.0,-0.02143364833257778,0,0,2026/07/22,15,304192,1078965.84,145.22904247283935,181.13999938964844,2026/06/05,182.13,0.009553618900519178,0,0,0
NOC,Northrop Grumman Corporation,546.3250122070312,17.13692,18.11235,31.88,0.28511998,0.108009994,1.72,4.5338173,0.07362,50.61100582037228,545.2889013671875,0.07882442675311055,0.19814558802497975,-0.011191778422251202,0,0,2026/07/21,14,280079,948613.58,610.927571105957,552.52001953125,2026/06/01,774.0,0.29415373099866765,0,0,0
NCLH,Norwegian Cruise Line Holdings ,18.834999084472656,15.189515,9.2538,1.24,0.29533002,0.05664,0.0,3.5564575,0.044439998,40.29739880278107,18.368700008392334,-0.1190383157949577,0.4261907698243883,-0.07393063101978443,0,0,2026/07/30,23,5501185,21985595.7,20.728375067710875,21.920000076293945,-,27.18,0.30702725958525917,0,0,0
NRG,"NRG Energy, Inc.",138.8699951171875,150.94565,12.002893,0.92,0.062480003,0.00738,1.35,6.994912,0.022449998,60.438747463137446,138.67081039428712,0.024908019405463486,0.19379415882525314,-0.03599862731640357,0,0,2026/08/04,28,689611,2730722.22,155.13191005706787,149.36000061035156,2026/05/01,189.96,0.26895138388509426,0,0,1
NUE,Nucor Corporation,226.7550048828125,22.495537,13.253691,10.08,0.12285,0.06824,1.0,2.4071913,0.06146,26.546055964585236,237.21219787597656,-0.005785683510801994,0.11934510986643689,-0.04244530537830447,0,0,2026/07/27,20,669991,1652629.82,180.95654594421387,265.6974792480469,2026/06/30,270.9,0.16295679260681978,0,0,0
NVDA,NVIDIA Corporation,197.6699981689453,30.267992,15.484435,6.53,1.14288,0.62966,0.51,24.491945,0.52727,34.49433734407445,209.6176007080078,0.44770258129648327,0.7106808435754708,0.08389143290958062,0,0,2026/08/26,50,71408784,162959221.68,191.25867919921876,212.4499969482422,2026/06/04,236.54,0.164327394229537,0,0,1
NVR,"NVR, Inc.",6733.740234375,16.43779,16.03063,409.65,0.33257,0.12489,0.0,5.2648067,0.17388001,63.44532336149219,6248.85220703125,0.1060557376367563,0.23094950659190888,0.03730555086026297,0,0,2026/07/22,15,6912,27384.24,7080.258395996094,6828.6201171875,-,8618.28,0.21866773481773633,0,0,0
NXPI,NXP Semiconductors N.V.,272.4700012207031,26.048758,15.38525,10.46,0.25812998,0.21031,1.45,6.2993016,0.08144,32.889700501593424,295.6779772949219,0.18607873502322927,0.5473958757844976,-0.030082831325301203,0,0,2026/07/28,21,1419698,4315289.96,235.55001327514648,322.147216796875,2026/06/24,339.95,0.1984997757884891,0,0,0
ORLY,"O'Reilly Automotive, Inc.",85.3499984741211,27.801304,23.593317,3.07,0.0,0.14303,0.0,-66.57567,0.13809,39.74090674032713,90.38439956665039,0.0895950239995609,0.5159231316716373,-0.013531296201600011,0,1,2026/07/29,22,3443728,7521318.56,94.6306997680664,92.69000244140625,-,108.72,0.21495586392456684,0,0,1
OXY,Occidental Petroleum Corporatio,50.27009963989258,67.93256,12.677054,0.74,0.04053,0.22421,2.13,1.6259695,0.02497,29.278636652968856,55.49976737976074,0.1901079053396934,0.3493261705182235,-0.0974746394887511,0,0,2026/08/05,29,3428463,10785525.26,48.98855003356934,57.215721130371094,2026/06/10,67.45,0.25470571327068087,0,0,0
ODFL,"Old Dominion Freight Line, Inc.",216.22999572753906,45.2364,33.8012,4.78,0.23331,0.18461001,0.54,10.2294445,0.15029,20.691554607057626,217.72319885253907,0.1737684505226977,0.3302830276386915,-0.06333087149187593,0,0,2026/07/29,22,278144,2015778.88,180.15232730865478,248.72999572753906,2026/06/03,252.03,0.14204659870833208,0,0,0
OMC,Omnicom Group Inc.,81.47000122070312,0.0,6.67428,-0.37,0.02015,0.00318,4.01,2.4604373,0.04467,62.19270992161686,74.60481811523438,0.16144141640468043,0.08494143666880888,-0.05499739962841333,0,0,2026/07/21,14,761450,4515101.0,75.0627201461792,81.47000122070312,2026/06/10,87.17,0.0653894548502567,0,0,0
ON,ON Semiconductor Corporation,90.7750015258789,66.74632,21.043907,1.36,0.074939996,0.09462,0.0,4.871733,0.06827,31.977014028470336,110.66529983520508,0.23661473796577376,0.33090369283117055,-0.1308517178879121,0,0,2026/08/03,27,4478229,13482612.58,71.4715249824524,131.5500030517578,-,134.92,0.3271938813676333,0,0,0
OKE,"ONEOK, Inc.",89.3949966430664,15.934937,14.453142,5.61,0.15903,0.1003,4.9,2.5191624,0.05657,55.83558766532086,88.53227920532227,0.07276457819144191,0.25995420619108506,-0.03310274455665431,1,0,-,-70,944663,3997221.26,78.78919223785401,90.58999633789062,2026/05/04,96.07,0.06948062201450596,0,1,0
ORCL,Oracle Corporation,140.90499877929688,24.127567,12.901498,5.84,0.53376,0.25368,1.39,10.805598,0.06505,7.055676685262981,184.79030029296874,-0.351648677939932,0.658224089552682,-0.056884386019200865,0,0,2026/09/09,64,22871724,27218206.48,197.47728645324707,211.82000732421875,2026/07/10,345.72,0.5924302939393241,0,0,0
OTIS,Otis Worldwide Corporation,72.79499816894531,19.360373,15.4011,3.76,0.0,0.101110004,2.31,-4.9432974,0.13346,53.79576610935297,72.77007720947266,0.10006236574041993,0.30282031737232346,-0.01990049751243781,0,0,2026/07/22,15,1015041,3794368.82,83.24112537384033,73.62999725341797,2026/05/15,101.42,0.282242179363584,0,0,0
PCAR,PACCAR Inc.,123.25,26.223406,18.144024,4.7,0.13108,0.08913,1.11,3.2829897,0.04141,54.324317079469886,116.34692642211914,0.10649398132523344,0.16655065249184386,-0.04601206237792143,0,0,2026/07/28,21,1042403,3105408.06,112.24044494628906,125.91000366210938,2026/05/13,131.88,0.06543827722171668,0,0,0
PKG,Packaging Corporation of Americ,234.5800018310547,28.50304,19.143667,8.23,0.16313,0.080419995,2.54,4.5275226,0.08369,59.374984518283284,222.90990844726562,0.08105191727943221,0.21020546649906,-0.07304088387487763,0,1,2026/07/22,15,152786,698677.72,213.00354789733888,241.5500030517578,2026/06/15,249.51,0.05983727373229652,0,0,0
PLTR,Palantir Technologies Inc.,137.34500122070312,154.32022,65.574745,0.89,0.32587,0.43673,0.0,38.96312,0.14702,52.29070141331132,134.0981997680664,0.4693590314797676,0.8236651721415028,-0.05723792839686162,0,0,2026/08/03,27,29074479,42833789.58,157.57122497558595,137.34500122070312,-,207.52,0.3381601714499657,0,0,0
PANW,"Palo Alto Networks, Inc.",347.55999755859375,304.8772,84.364136,1.14,0.048309997,0.07947,0.0,10.212741,0.017719999,77.57260939309627,258.45299926757815,0.37627284064414684,0.734143035297945,-0.10952146656373801,0,0,2026/08/18,42,4188322,8310448.44,202.97294998168945,357.5299987792969,-,368.17,0.05597958128420639,0,0,0
PSKY,Paramount Skydance Corporation,10.055000305175781,335.1667,11.574368,0.03,-0.0076800003,-0.02083,1.98,0.960363,0.02812,40.99379617819303,10.322716789245606,0.016739122993187965,0.2963749015849108,-0.16016796640671865,0,0,2026/08/03,27,1697264,9046293.28,12.529335856437683,10.489999771118164,2026/06/15,20.86,0.517976974823788,0,1,0
PH,Parker-Hannifin Corporation,952.0250244140625,35.130074,27.911386,27.1,0.24841999,0.16582,0.82,8.216675,0.095410004,59.02917312783441,905.1420361328124,0.16831234256926952,0.3685138539042821,-0.008306774259171357,0,1,2026/08/06,30,218098,774299.96,885.1032699584961,989.9099731445312,2026/05/08,1034.96,0.08013350814131709,0,0,0
PAYX,"Paychex, Inc.",108.8949966430664,22.268915,17.037579,4.89,0.0,0.26633,4.52,9.721032,0.0,64.43401663234194,96.44038528442383,0.0,0.0,0.0,0,0,-,-13,937250,3399485.0,103.03424598693847,108.8949966430664,2026/05/13,148.11,0.264769450792881,0,0,0
PYPL,"PayPal Holdings, Inc.",45.63999938964844,8.562852,7.9352517,5.33,0.25120002,0.14997,1.24,2.0331433,0.04738,63.975154018077,44.67799995422363,0.16773182201856987,0.4662064391655613,-0.014755591034388135,0,0,2026/07/28,21,5203377,15807893.54,53.4132131767273,45.63999938964844,2026/06/04,79.5,0.42591195736291276,0,0,0
PNR,Pentair plc.,74.33000183105469,18.67588,12.774156,3.98,0.1761,0.15975,1.4,3.152649,0.08878,50.515476080454775,75.58919998168945,0.17863984674329503,0.4047653256704981,-0.02343931982296762,0,0,2026/07/21,14,435803,2298108.06,94.67126609802246,76.72000122070312,2026/07/24,113.95,0.3476963419828461,0,1,0
PEP,"Pepsico, Inc.",145.77000427246094,22.84641,16.044374,6.38,0.43879002,0.09149,4.13,9.325066,0.090909995,49.2207870058672,146.09627655029297,0.08168219323928666,0.541485227575193,-0.035819700369649626,0,0,2026/07/09,2,4058357,8096671.14,147.56151321411133,146.25,2026/06/05,171.48,0.1499299960784876,0,0,1
PFE,"Pfizer, Inc.",24.05500030517578,18.362597,8.501262,1.31,0.083100006,0.118310004,7.25,1.5215054,0.05687,30.45228835548795,25.507331085205077,0.14501669889259974,0.7432525288035923,-0.018894119907763258,0,0,2026/08/04,28,21322476,41968499.52,25.27457214355469,26.209999084472656,2026/07/24,28.75,0.16330433721127718,0,0,0
PCG,Pacific Gas & Electric Co.,17.20009994506836,13.33721,9.544917,1.29,0.08826999,0.110089995,1.19,1.1963702,0.02528,60.046700025466485,16.542398834228514,-0.12316021656306396,0.39582915580509326,-0.042461390711173566,0,0,2026/07/23,16,7895833,19027148.66,16.426833505630494,17.329593658447266,2026/06/30,19.16,0.10229123459977248,0,0,0
PM,Philip Morris International Inc,186.14500427246094,26.254583,20.407885,7.09,0.0,0.26742,3.18,-31.263857,0.15456,57.713412418337604,177.3770910644531,0.2623499311159221,0.6711769336744735,-0.012791790127917901,0,0,2026/07/22,15,961206,4917028.12,164.55830680847168,186.14500427246094,2026/06/25,193.05,0.035767913636566034,0,1,0
PSX,Phillips 66,176.42999267578125,17.416584,10.036332,10.13,0.14547,0.03066,2.86,2.4795513,0.038,54.82789825181602,174.59091247558592,0.020615519429503838,0.09844684837130598,-0.007586862106406081,0,0,2026/08/05,29,857839,2558076.78,152.08263469696044,183.4199981689453,2026/05/18,190.61,0.07439277752593654,0,0,0
PNW,Pinnacle West Capital Corporati,109.33999633789062,20.399252,19.64074,5.36,0.09559,0.11986,3.4,1.8746678,0.024920002,67.23453184049576,102.44598968505859,-0.15347047971896308,0.41600737386700487,-0.039577113426427946,0,0,-,-64,503517,1252778.34,94.66694984436035,109.37000274658203,2026/08/03,110.355,0.009197622782016029,0,0,0
PNC,"PNC Financial Services Group, I",254.6300048828125,14.786877,12.098035,17.22,0.12104,0.31312,3.16,1.7727203,0.012560001,84.16125556125348,227.25640014648437,0.1899727000909997,0.0,0.004449310635805095,0,0,2026/07/15,8,569414,1987126.28,209.89316146850587,254.6300048828125,2026/07/20,256.0,0.005351543426513672,0,0,0
PPG,"PPG Industries, Inc.",121.58000183105469,17.418339,14.017216,6.98,0.20748,0.09832,2.29,3.3440604,0.06277,50.106707356783545,112.8265591430664,0.07325984251968504,0.41316535433070867,-0.016517331885238483,0,1,2026/07/28,21,531707,1891642.14,107.47894649505615,125.33000183105469,2026/05/11,133.43,0.08881059858311713,0,0,0
PPL,PPL Corporation,36.650001525878906,22.484663,17.31837,1.63,0.08316,0.13091,3.16,1.8355287,0.031170001,53.45823622531991,36.06248222351074,-0.15494359654943596,0.42733908427339085,-0.03200424365661745,0,0,2026/07/30,23,1760518,9829886.36,36.095109119415284,37.02000045776367,2026/06/10,40.11,0.08626273931989761,0,0,0
PFG,Principal Financial Group Inc,113.12999725341797,16.23099,11.046298,6.97,0.13385999,0.10102,2.91,2.0724714,0.00375,56.03612358603284,104.8181999206543,0.28406770983328533,0.0,-0.009817899005936262,1,0,2026/07/27,20,289591,1273029.82,91.6215592956543,113.12999725341797,2026/06/01,113.86,0.0064114065218867965,0,0,0
PG,Procter & Gamble Company (The),151.35000610351562,22.127193,21.411474,6.84,0.31112,0.19162,2.85,6.557342,0.10925999,51.67607959388109,146.37800018310546,0.16662711783968487,0.5116036258364577,-0.014716803347413978,0,0,2026/07/29,22,3334583,8922015.66,147.0364224243164,152.49000549316406,2026/04/24,167.25,0.09506722808062407,0,1,0
PGR,Progressive Corporation (The),235.6999969482422,11.982715,14.299616,19.67,0.37903,0.12927,6.0,4.2963123,0.07935,79.05869332077341,204.38625091552734,0.19626413501146775,0.0,-0.05071562675249311,0,0,2026/07/15,8,1217045,3216608.9,208.08497848510743,235.6999969482422,2026/07/02,254.93,0.07543248362985062,0,0,0
PLD,"Prologis, Inc.",141.88999938964844,35.650753,41.855457,3.98,0.06844,0.39646,3.05,2.475358,0.024820002,40.03596241729797,141.86782958984375,0.5697794810018103,0.7457768243849037,-0.017019150795119693,0,0,2026/07/16,9,1089028,3574848.56,130.7236032485962,147.66827392578125,2026/06/16,150.18,0.05520043021941383,0,0,0
PRU,"Prudential Financial, Inc.",116.0199966430664,11.948506,7.939408,9.71,0.10711,0.054759998,4.9,1.2602514,0.00409,68.72762983128395,103.25668991088867,0.10285892368002363,0.0,-0.0034830821723059427,0,0,2026/07/29,22,441312,1970176.24,102.1412914276123,116.0199966430664,2026/05/26,119.76,0.031229152947007337,0,0,0
PEG,Public Service Enterprise Group,82.19999694824219,18.18584,17.51306,4.52,0.13441,0.17688,3.32,2.365808,0.03662,57.71254808556173,79.09461853027344,0.002136752136752137,0.3482084155161078,-0.020616228984299014,1,0,2026/08/04,28,852350,2977837.0,79.98689491271972,83.58000183105469,2026/06/09,91.26,0.09927682502474049,0,0,0
PTC,PTC Inc.,125.8949966430664,12.093659,14.5887575,10.41,0.344,0.41575,0.0,3.7671685,0.119899996,69.56599070254245,132.7111001586914,0.3127481996739225,0.8375515565345831,-0.020204854883627024,0,0,2026/08/05,29,415803,1861784.06,161.18872566223143,136.97000122070312,-,219.69,0.42694252518063447,0,0,0
PSA,Public Storage,329.3299865722656,33.986584,31.426685,9.69,0.20175,0.39061,3.7,11.860481,0.072119996,57.52927372112529,308.6765887451172,0.6005396225171342,0.7284526709884284,-0.06938138824433394,0,0,-,-71,186732,951476.64,286.00098609924316,329.6400146484375,2026/06/15,331.79,0.007414368810797177,0,1,0
PHM,"PulteGroup, Inc.",130.75,12.645067,11.751563,10.34,0.16178,0.121400006,0.79,1.9255126,0.0996,62.322777770234055,121.8050341796875,0.10100148723832603,0.26412987604575866,0.01925270700936032,0,1,2026/07/22,15,307789,1775441.78,124.02004154205322,137.94000244140625,2026/06/16,144.5,0.09515570934256055,0,0,0
PWR,"Quanta Services, Inc.",648.4299926757812,89.07005,39.393665,7.28,0.13534,0.036679998,0.07,10.7580385,0.04709,35.46504688173613,713.0390466308594,0.05691127963896526,0.1501097782044521,-0.04820462840527188,0,0,2026/07/30,23,595004,1334714.08,540.7763134765624,740.0269165039062,2026/07/01,788.75,0.17790175255051505,0,0,1
QCOM,QUALCOMM Incorporated,183.14999389648438,19.672394,16.631449,9.31,0.36083,0.22308001,1.97,7.110412,0.12692,31.052518929163767,204.47400024414063,0.28949507722879597,0.5542859723602204,-0.16893684063578165,0,0,2026/07/29,22,6093873,26227519.46,167.73204818725586,226.11000061035156,2026/06/04,259.92,0.29536013428560953,0,0,0
DGX,Quest Diagnostics Incorporated,215.31500244140625,23.791712,18.449194,9.05,0.14538999,0.0908,1.61,3.2446504,0.06348,67.81984242318855,197.5825,0.12315360217489806,0.3321250566379701,-0.05510015408320493,0,0,2026/07/23,16,315891,844545.82,190.13765594482422,216.02000427246094,2026/07/08,219.2,0.017723529008183116,0,0,0
Q,"Qnity Electronics, Inc.",141.72000122070312,45.569134,29.136755,3.11,0.07481,0.13129,0.22,4.131658,0.050630003,40.69430876579936,152.62652709960938,0.20782498948254102,0.4617164493058477,-0.04129353233830846,0,0,2026/08/04,28,1337096,2053541.92,141.72000122070312,175.63999938964844,2026/08/31,177.28,0.20058663571354285,0,0,0
RL,Ralph Lauren Corporation,397.0950012207031,26.297682,19.486715,15.1,0.34664002,0.11598,0.94,8.39915,0.10882,38.240477090504946,373.6129400634766,0.08686918479265512,0.6986505638055333,-0.027534078428839072,0,0,2026/08/06,30,133626,708684.52,352.9930207824707,413.2398986816406,2026/06/26,421.6,0.05812381114633989,0,0,0
RJF,"Raymond James Financial, Inc.",167.80499267578125,15.860585,12.417242,10.58,0.17289,0.14583,1.3,2.5990489,0.024530001,68.89589420072599,153.0645849609375,0.16225978904782545,0.0,-0.0033888699988665985,0,0,2026/07/22,15,221820,1439684.4,157.04761444091798,167.80499267578125,2026/07/01,177.66,0.055471165846103496,0,0,0
RTX,RTX Corporation,201.1300048828125,37.664795,26.535807,5.34,0.11571,0.080290005,1.45,4.0865965,0.040510003,70.12659001334134,180.31938781738282,0.08406035913005203,0.20077198288996986,-0.02241654440346273,0,0,2026/07/23,16,1821845,5644944.9,183.19698303222657,201.3699951171875,2026/08/14,214.5,0.062330979567307696,0,0,0
O,Realty Income Corporation,64.16999816894531,52.59836,37.810448,1.22,0.02831,0.18899,5.15,1.5285122,0.02313,62.09290453903381,61.672818145751954,0.6948151077934183,0.9254180061596239,-0.040334354219042766,0,0,2026/08/05,29,2217939,6112032.78,59.57799295425415,64.16999816894531,2026/06/30,67.94,0.05549016530842928,0,0,0
REG,Regency Centers Corporation,81.18000030517578,27.896906,32.28655,2.91,0.08003,0.33106998,3.78,2.2229524,0.03208,56.956513566497904,78.11665603637695,0.5327835295753397,0.7057277518725169,-0.023092490179623042,0,0,2026/07/29,22,214733,1547434.66,73.05065845489501,81.80999755859375,2026/06/12,81.93,0.009154152261982492,0,0,0
REGN,"Regeneron Pharmaceuticals, Inc.",673.2899780273438,16.445774,12.534037,40.94,0.14548,0.29648,0.58,2.183702,0.06126,77.3421933375958,653.375205078125,0.2625131598212356,0.8535372902272205,-0.011686765108349133,0,0,2026/07/30,23,367460,1072611.2,699.1990621948243,673.2899780273438,2026/05/20,821.11,0.18002462760489613,0,0,0
RF,Regions Financial Corporation,30.655000686645508,12.719917,10.745771,2.41,0.11895,0.30997,3.48,1.5016656,0.01388,75.71968481681793,28.409500007629394,0.28580919479138983,0.0,-0.00015741685241855253,0,0,2026/07/17,10,2335834,10370514.68,26.99584867477417,30.799999237060547,2026/06/01,31.53,0.027751326145083834,0,0,0
RSG,"Republic Services, Inc.",221.75250244140625,31.81528,27.513058,6.97,0.18346001,0.12991999,1.17,5.7011647,0.06181,69.89366450472576,207.61151336669923,0.14519920438792117,0.4195648243023326,0.0,0,0,2026/08/06,30,593253,1748225.06,213.87116966247558,221.75250244140625,2026/07/02,246.25,0.09948222358819797,0,0,0
RMD,ResMed Inc.,219.26499938964844,21.144167,18.114443,10.37,0.25246,0.2744,1.1,4.8987913,0.14715,75.02121635035017,201.4624465942383,0.32080083523647057,0.5936214313626009,-0.042922463581690676,0,0,2026/08/06,30,463397,1581493.94,237.57607109069824,219.26499938964844,2026/05/14,293.81,0.25371839151271763,0,0,0
RVTY,"Revvity, Inc.",112.83999633789062,54.25,19.35991,2.08,0.03227,0.08258,0.25,1.7536715,0.0227,72.35356644288224,99.3752001953125,0.1783620110425199,0.5477370677204294,-0.028083535311225104,0,0,2026/07/27,20,392520,1521652.4,96.80974998474122,113.76000213623047,2026/07/17,118.3,0.046153877109969335,0,0,0
HOOD,"Robinhood Markets, Inc.",115.04499816894531,55.847088,38.831135,2.06,0.21461001,0.41123,0.0,11.126208,0.05187,64.79069276852587,87.79710037231445,0.35412474849094566,0.833445115135256,0.006424207462569159,0,0,2026/07/29,22,13994942,30038318.84,102.35379997253418,117.55000305175781,-,153.86,0.2522748071692103,0,0,0
ROK,"Rockwell Automation, Inc.",461.9750061035156,48.072323,31.60128,9.61,0.27183,0.12358,1.14,14.595444,0.09337,49.47106551784371,450.61015625,0.16279069767441862,0.48141932390314074,-0.060165790177377665,0,1,2026/08/06,30,348261,825091.22,398.5523400878906,495.0799865722656,2026/08/17,497.36,0.07114563675503537,0,0,0
ROL,"Rollins, Inc.",43.790000915527344,40.174313,31.40464,1.09,0.38671002,0.13766,1.71,15.257841,0.14981,34.30878173010893,49.26627700805664,0.17282966192951438,0.5275239627231757,-0.04820916770869056,0,0,-,-76,1432784,4031611.68,55.913820056915284,47.77000045776367,2026/05/11,66.14,0.33791955071776014,0,0,0
ROP,"Roper Technologies, Inc.",369.69000244140625,23.062382,15.483938,16.03,0.09012,0.21123,1.0,2.0116994,0.04319,76.86092491320629,337.4238006591797,0.30820626384055677,0.6924391015501423,-0.029036642855077073,0,0,2026/07/23,16,382227,1189414.54,395.2166972351074,369.69000244140625,2026/07/08,571.36,0.35296485150972023,0,0,0
ROST,"Ross Stores, Inc.",215.3699951171875,30.037657,25.200733,7.17,0.38981998,0.097399995,0.84,10.965886,0.12161,28.10068677041768,224.30903717041016,0.09703532998903455,0.2770614559404892,-0.05671450999524913,0,0,2026/08/20,44,942502,3233510.04,194.1875708770752,240.1300048828125,2026/06/09,242.81,0.11301019267251143,0,0,1
RCL,Royal Caribbean Cruises Ltd.,279.57000732421875,17.046951,13.964718,16.4,0.49576,0.24358,1.74,7.6431193,0.0808,30.924148244761952,281.9166003417969,0.06891937102709936,0.4935318389650942,-0.05278838991806627,0,0,2026/07/28,21,1092869,2848773.38,287.1871208190918,322.6499938964844,2026/06/03,366.5,0.23718961166652455,0,0,0
SPGI,S&P Global Inc.,442.8999938964844,27.978521,21.464802,15.83,0.13939999,0.30361998,0.87,4.2055187,0.06919,66.15570666850802,398.5907952880859,0.3557642149191445,0.7024647887323944,-0.019281045751633988,0,0,2026/07/28,21,865740,2404005.84,435.72321166992185,447.2200012207031,2026/08/26,547.82404,0.19152873631379083,0,0,1
CRM,"Salesforce, Inc.",171.82000732421875,19.909618,11.075251,8.63,0.16908,0.18733,1.06,4.1104283,0.05703,57.74558176358797,173.57119201660157,0.34682721252257676,0.7767609873570138,-0.06712969146520635,0,0,2026/09/02,57,6844143,15062092.86,210.52052742004395,182.08006286621094,2026/06/11,276.8,0.379262979320019,0,0,0
SNDK,Sandisk Corporation,1596.550048828125,54.471172,7.808175,29.31,0.39297,0.34185,0.0,17.150976,0.22823,39.47458301411875,1639.0423974609375,-0.016315431679129844,0.3007477906186268,-0.13284559106661534,0,0,2026/08/24,48,9669224,12898628.48,719.1338502883912,2335.0,-,2354.39,0.32188377931093615,0,0,0
SBAC,SBA Communications Corporation,183.88499450683594,19.356316,22.687258,9.5,0.0,0.35656,2.77,-4.1045756,0.08568,36.977608772020375,201.40872955322266,0.3788477229721161,0.7545513738397998,-0.02053527028740877,0,0,-,-69,197734,941404.68,193.39799385070802,207.3300018310547,2026/05/22,243.16,0.24376955705364395,0,0,0
